,meter_id,interval_date_time,energy_wh
34,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T04:15:00.000Z,144.7
35,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T12:45:00.000Z,571.3
36,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T18:30:00.000Z,320.6
37,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T06:00:00.000Z,88.6
38,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T15:15:00.000Z,465.2
39,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T05:15:00.000Z,129.1
40,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T16:15:00.000Z,564.0
41,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T17:30:00.000Z,96.4
42,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T03:00:00.000Z,141.4
43,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T12:15:00.000Z,1044.5
44,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T07:30:00.000Z,378.8
45,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T07:00:00.000Z,152.3
46,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T12:00:00.000Z,162.4
47,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T00:15:00.000Z,388.5
48,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T12:00:00.000Z,1408.2
49,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T05:30:00.000Z,148.0
50,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T04:00:00.000Z,126.2
51,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T08:00:00.000Z,189.8
52,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T07:00:00.000Z,112.9
53,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T10:15:00.000Z,791.9
54,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T15:15:00.000Z,128.8
55,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T07:45:00.000Z,1155.9
56,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T17:00:00.000Z,1291.5
57,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T07:15:00.000Z,84.3
58,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T05:15:00.000Z,115.0
59,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T16:30:00.000Z,232.5
60,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T20:45:00.000Z,815.0
61,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T03:15:00.000Z,145.8
62,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T15:15:00.000Z,0.0
63,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T22:00:00.000Z,300.3
64,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T07:30:00.000Z,0.0
65,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T20:15:00.000Z,734.8
66,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T16:00:00.000Z,87.0
67,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T10:15:00.000Z,0.0
68,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T12:30:00.000Z,0.0
69,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T13:30:00.000Z,0.0
70,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T17:45:00.000Z,534.3
71,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T14:15:00.000Z,58.3
72,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T14:00:00.000Z,0.0
73,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T13:45:00.000Z,0.0
74,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T10:00:00.000Z,0.0
75,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T11:15:00.000Z,0.0
76,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T20:30:00.000Z,715.3
77,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T07:45:00.000Z,114.3
78,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T21:45:00.000Z,401.3
79,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T03:45:00.000Z,423.8
80,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T22:00:00.000Z,540.0
81,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T05:15:00.000Z,321.5
82,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T22:15:00.000Z,256.2
83,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T08:30:00.000Z,0.0
84,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T11:45:00.000Z,0.0
85,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T08:15:00.000Z,0.0
86,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T23:30:00.000Z,275.0
87,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T03:00:00.000Z,327.5
88,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T11:30:00.000Z,0.0
89,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T05:30:00.000Z,135.3
90,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T03:00:00.000Z,148.0
91,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T22:00:00.000Z,121.0
92,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T19:00:00.000Z,664.8
93,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T19:00:00.000Z,809.0
94,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T19:30:00.000Z,1279.0
95,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T18:30:00.000Z,510.5
96,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T18:00:00.000Z,1512.3
97,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T17:15:00.000Z,680.3
98,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T19:30:00.000Z,664.8
99,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T21:30:00.000Z,811.8
100,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T17:30:00.000Z,454.5
101,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T09:45:00.000Z,0.0
102,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T05:30:00.000Z,115.0
103,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T05:00:00.000Z,120.0
104,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T07:00:00.000Z,2.0
105,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T08:00:00.000Z,0.0
106,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T04:15:00.000Z,112.8
107,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T18:30:00.000Z,1512.3
108,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T04:45:00.000Z,105.0
109,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T11:15:00.000Z,0.0
110,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T21:30:00.000Z,482.8
111,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T14:45:00.000Z,0.0
112,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T03:00:00.000Z,127.0
113,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T20:00:00.000Z,853.0
114,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T13:30:00.000Z,0.0
115,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T15:45:00.000Z,127.8
116,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T07:00:00.000Z,84.3
117,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T02:45:00.000Z,273.8
118,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T11:15:00.000Z,0.0
119,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T14:30:00.000Z,0.0
120,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T02:30:00.000Z,148.0
121,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T13:15:00.000Z,0.0
122,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T01:15:00.000Z,146.8
123,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T09:30:00.000Z,0.0
