,meter_id,interval_date_time,energy_wh
42,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T15:45:00.000Z,183.7
43,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T08:30:00.000Z,551.5
44,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T05:00:00.000Z,585.0
45,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T18:15:00.000Z,145.8
46,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T03:15:00.000Z,80.8
47,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T07:45:00.000Z,234.2
48,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T10:15:00.000Z,138.6
49,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T14:45:00.000Z,183.9
50,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T02:30:00.000Z,161.6
51,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T09:45:00.000Z,209.9
52,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T13:30:00.000Z,149.6
53,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T09:30:00.000Z,143.8
54,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T08:15:00.000Z,224.0
55,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T17:00:00.000Z,102.8
56,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T11:30:00.000Z,652.9
57,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T00:30:00.000Z,745.8
58,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T20:45:00.000Z,715.3
59,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T19:45:00.000Z,780.0
60,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T21:15:00.000Z,497.0
61,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T18:00:00.000Z,888.0
62,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T01:45:00.000Z,431.0
63,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T10:00:00.000Z,3.3
64,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T03:30:00.000Z,145.8
65,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T02:00:00.000Z,123.0
66,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T21:30:00.000Z,332.0
67,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T07:30:00.000Z,305.5
68,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T15:30:00.000Z,0.0
69,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T21:45:00.000Z,482.8
70,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T19:00:00.000Z,1114.8
71,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T05:00:00.000Z,497.5
72,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T13:15:00.000Z,0.0
73,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T21:00:00.000Z,332.0
74,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T01:15:00.000Z,455.5
75,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T12:30:00.000Z,0.0
76,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T08:00:00.000Z,0.0
77,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T23:45:00.000Z,551.5
78,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T16:15:00.000Z,11.0
79,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T18:30:00.000Z,888.0
80,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T10:30:00.000Z,0.0
81,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T14:30:00.000Z,0.0
82,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T06:15:00.000Z,113.0
83,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T06:30:00.000Z,61.3
84,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T11:00:00.000Z,0.0
85,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T05:00:00.000Z,135.3
86,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T06:30:00.000Z,109.8
87,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T15:00:00.000Z,8.3
88,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T14:45:00.000Z,0.0
89,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T07:15:00.000Z,2.0
90,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T02:00:00.000Z,132.0
91,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T22:45:00.000Z,256.2
92,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T22:15:00.000Z,121.0
93,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T10:15:00.000Z,3.3
94,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T20:45:00.000Z,1335.3
95,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T14:15:00.000Z,0.0
96,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T10:45:00.000Z,0.0
97,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T16:15:00.000Z,87.0
98,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T12:15:00.000Z,0.0
99,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T18:15:00.000Z,885.0
100,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T03:45:00.000Z,327.5
101,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T11:45:00.000Z,1.0
102,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T06:15:00.000Z,53.3
103,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T07:30:00.000Z,0.0
104,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T10:45:00.000Z,0.0
105,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T11:00:00.000Z,0.0
106,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T00:15:00.000Z,1074.3
107,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T15:15:00.000Z,8.3
108,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T09:00:00.000Z,41.0
109,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T19:00:00.000Z,1279.0
110,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T21:00:00.000Z,401.3
111,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T09:45:00.000Z,0.0
112,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T15:00:00.000Z,0.0
113,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T04:30:00.000Z,729.3
114,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T01:00:00.000Z,932.5
115,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T21:45:00.000Z,350.3
116,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T18:00:00.000Z,885.0
117,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T12:00:00.000Z,0.3
118,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T19:30:00.000Z,820.8
119,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T01:30:00.000Z,932.5
120,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T20:15:00.000Z,853.0
121,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T09:30:00.000Z,0.3
122,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T17:30:00.000Z,256.0
123,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T15:45:00.000Z,0.0
