,meter_id,interval_date_time,energy_wh
35,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T13:15:00.000Z,707.4
36,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T00:15:00.000Z,240.8
37,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T01:30:00.000Z,147.7
38,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T02:45:00.000Z,100.8
39,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T05:45:00.000Z,85.8
40,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T04:45:00.000Z,78.0
41,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T17:15:00.000Z,641.2
42,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T20:30:00.000Z,159.6
43,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T15:45:00.000Z,126.4
44,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T18:00:00.000Z,555.2
45,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T17:45:00.000Z,381.5
46,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T17:30:00.000Z,935.2
47,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T01:30:00.000Z,157.1
48,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T04:30:00.000Z,135.2
49,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T10:45:00.000Z,518.4
50,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T11:30:00.000Z,1034.6
51,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T06:30:00.000Z,85.2
52,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T04:45:00.000Z,106.5
53,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T12:45:00.000Z,522.0
54,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T08:30:00.000Z,186.7
55,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T15:00:00.000Z,345.3
56,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T21:45:00.000Z,331.4
57,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T06:45:00.000Z,167.9
58,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T18:30:00.000Z,885.0
59,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T06:30:00.000Z,6.0
60,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T18:45:00.000Z,582.3
61,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T06:45:00.000Z,61.3
62,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T01:45:00.000Z,639.5
63,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T15:15:00.000Z,0.0
64,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T02:30:00.000Z,132.0
65,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T21:00:00.000Z,652.0
66,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T13:45:00.000Z,0.0
67,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T07:30:00.000Z,0.0
68,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T08:30:00.000Z,0.0
69,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T09:15:00.000Z,0.0
70,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T18:15:00.000Z,888.0
71,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T20:15:00.000Z,963.5
72,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T15:15:00.000Z,0.0
73,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T14:00:00.000Z,0.0
74,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T01:00:00.000Z,442.5
75,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T05:45:00.000Z,321.5
76,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T23:30:00.000Z,551.5
77,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T14:15:00.000Z,0.0
78,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T02:00:00.000Z,273.8
79,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T16:00:00.000Z,11.0
80,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T21:15:00.000Z,652.0
81,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T17:45:00.000Z,720.0
82,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T06:45:00.000Z,59.0
83,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T10:00:00.000Z,0.0
84,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T05:45:00.000Z,110.8
85,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T13:00:00.000Z,0.0
86,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T17:30:00.000Z,1219.3
87,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T12:00:00.000Z,0.0
88,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T23:00:00.000Z,551.5
89,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T17:30:00.000Z,268.8
90,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T02:00:00.000Z,148.0
91,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T04:30:00.000Z,123.0
92,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T23:15:00.000Z,275.0
93,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T11:30:00.000Z,0.0
94,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T07:45:00.000Z,0.0
95,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T01:00:00.000Z,639.5
96,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T19:45:00.000Z,658.8
97,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T14:45:00.000Z,58.3
98,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T15:15:00.000Z,0.0
99,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T02:30:00.000Z,273.8
100,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T17:45:00.000Z,256.0
101,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T22:30:00.000Z,165.3
102,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T05:00:00.000Z,115.0
103,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T01:45:00.000Z,146.8
104,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T11:45:00.000Z,0.0
105,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T06:00:00.000Z,109.8
106,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T17:15:00.000Z,720.0
107,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T07:45:00.000Z,305.5
108,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T13:15:00.000Z,0.0
109,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T03:30:00.000Z,423.8
110,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T10:30:00.000Z,0.8
111,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T08:00:00.000Z,0.3
112,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T03:15:00.000Z,327.5
113,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T04:00:00.000Z,131.3
114,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T22:45:00.000Z,577.0
115,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T00:15:00.000Z,327.3
116,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T16:45:00.000Z,13.3
117,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T23:15:00.000Z,1176.5
118,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T15:00:00.000Z,127.8
119,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-02T19:15:00.000Z,1114.8
120,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T10:30:00.000Z,0.0
121,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T21:30:00.000Z,350.3
122,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T01:45:00.000Z,455.5
123,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T10:30:00.000Z,0.0
124,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-04T11:00:00.000Z,0.0
